OID_,Date,Station_Name,Station_Id,Reservoir_Storage_Volume__dam_3__Start_of_Day_Values,Elevation__ft_,Latitude,Longitude
16213,11/20/2006 0:00:00,Navajo Reservoir,9109090,1912544,6050,36.806420000000003,-107.609369999999998
16214,11/21/2006 0:00:00,Navajo Reservoir,9109090,1913968,6050,36.806420000000003,-107.609369999999998
16215,11/22/2006 0:00:00,Navajo Reservoir,9109090,1915036,6050,36.806420000000003,-107.609369999999998
16216,11/23/2006 0:00:00,Navajo Reservoir,9109090,1916106,6050,36.806420000000003,-107.609369999999998
16217,11/24/2006 0:00:00,Navajo Reservoir,9109090,1916817,6050,36.806420000000003,-107.609369999999998
16218,11/25/2006 0:00:00,Navajo Reservoir,9109090,1917709,6050,36.806420000000003,-107.609369999999998
16219,11/26/2006 0:00:00,Navajo Reservoir,9109090,1918422,6050,36.806420000000003,-107.609369999999998
16220,11/27/2006 0:00:00,Navajo Reservoir,9109090,1918957,6050,36.806420000000003,-107.609369999999998
16221,11/28/2006 0:00:00,Navajo Reservoir,9109090,1919314,6050,36.806420000000003,-107.609369999999998
16222,11/29/2006 0:00:00,Navajo Reservoir,9109090,1919314,6050,36.806420000000003,-107.609369999999998
16223,11/30/2006 0:00:00,Navajo Reservoir,9109090,1919493,6050,36.806420000000003,-107.609369999999998
16224,12/1/2006 0:00:00,Navajo Reservoir,9109090,1919314,6050,36.806420000000003,-107.609369999999998
16225,12/2/2006 0:00:00,Navajo Reservoir,9109090,1918957,6050,36.806420000000003,-107.609369999999998
16226,12/3/2006 0:00:00,Navajo Reservoir,9109090,1918066,6050,36.806420000000003,-107.609369999999998
16227,12/4/2006 0:00:00,Navajo Reservoir,9109090,1917709,6050,36.806420000000003,-107.609369999999998
16228,12/5/2006 0:00:00,Navajo Reservoir,9109090,1917353,6050,36.806420000000003,-107.609369999999998
16229,12/6/2006 0:00:00,Navajo Reservoir,9109090,1917530,6050,36.806420000000003,-107.609369999999998
16230,12/7/2006 0:00:00,Navajo Reservoir,9109090,1917887,6050,36.806420000000003,-107.609369999999998
16231,12/8/2006 0:00:00,Navajo Reservoir,9109090,1918243,6050,36.806420000000003,-107.609369999999998
16232,12/9/2006 0:00:00,Navajo Reservoir,9109090,1918778,6050,36.806420000000003,-107.609369999999998
16233,12/10/2006 0:00:00,Navajo Reservoir,9109090,1918957,6050,36.806420000000003,-107.609369999999998
16234,12/11/2006 0:00:00,Navajo Reservoir,9109090,1919670,6050,36.806420000000003,-107.609369999999998
16235,12/12/2006 0:00:00,Navajo Reservoir,9109090,1920028,6050,36.806420000000003,-107.609369999999998
16236,12/13/2006 0:00:00,Navajo Reservoir,9109090,1920384,6050,36.806420000000003,-107.609369999999998
16237,12/14/2006 0:00:00,Navajo Reservoir,9109090,1920741,6050,36.806420000000003,-107.609369999999998
16238,12/15/2006 0:00:00,Navajo Reservoir,9109090,1920920,6050,36.806420000000003,-107.609369999999998
16239,12/16/2006 0:00:00,Navajo Reservoir,9109090,1920920,6050,36.806420000000003,-107.609369999999998
16240,12/17/2006 0:00:00,Navajo Reservoir,9109090,1920920,6050,36.806420000000003,-107.609369999999998
16241,12/18/2006 0:00:00,Navajo Reservoir,9109090,1920563,6050,36.806420000000003,-107.609369999999998
16242,12/19/2006 0:00:00,Navajo Reservoir,9109090,1920563,6050,36.806420000000003,-107.609369999999998
16243,12/20/2006 0:00:00,Navajo Reservoir,9109090,1921099,6050,36.806420000000003,-107.609369999999998
16244,12/21/2006 0:00:00,Navajo Reservoir,9109090,1921099,6050,36.806420000000003,-107.609369999999998
16245,12/22/2006 0:00:00,Navajo Reservoir,9109090,1921099,6050,36.806420000000003,-107.609369999999998
16246,12/23/2006 0:00:00,Navajo Reservoir,9109090,1921099,6050,36.806420000000003,-107.609369999999998
16247,12/24/2006 0:00:00,Navajo Reservoir,9109090,1920741,6050,36.806420000000003,-107.609369999999998
16248,12/25/2006 0:00:00,Navajo Reservoir,9109090,1920384,6050,36.806420000000003,-107.609369999999998
16249,12/26/2006 0:00:00,Navajo Reservoir,9109090,1920028,6050,36.806420000000003,-107.609369999999998
16250,12/27/2006 0:00:00,Navajo Reservoir,9109090,1919670,6050,36.806420000000003,-107.609369999999998
16251,12/28/2006 0:00:00,Navajo Reservoir,9109090,1919493,6050,36.806420000000003,-107.609369999999998
16252,12/29/2006 0:00:00,Navajo Reservoir,9109090,1918957,6050,36.806420000000003,-107.609369999999998
16253,12/30/2006 0:00:00,Navajo Reservoir,9109090,1919135,6050,36.806420000000003,-107.609369999999998
16254,12/31/2006 0:00:00,Navajo Reservoir,9109090,1919135,6050,36.806420000000003,-107.609369999999998
16255,1/1/2007 0:00:00,Navajo Reservoir,9109090,1918957,6050,36.806420000000003,-107.609369999999998
16256,1/2/2007 0:00:00,Navajo Reservoir,9109090,1918601,6050,36.806420000000003,-107.609369999999998
16257,1/3/2007 0:00:00,Navajo Reservoir,9109090,1918066,6050,36.806420000000003,-107.609369999999998
16258,1/4/2007 0:00:00,Navajo Reservoir,9109090,1917709,6050,36.806420000000003,-107.609369999999998
16259,1/5/2007 0:00:00,Navajo Reservoir,9109090,1917353,6050,36.806420000000003,-107.609369999999998
16260,1/6/2007 0:00:00,Navajo Reservoir,9109090,1916996,6050,36.806420000000003,-107.609369999999998
16261,1/7/2007 0:00:00,Navajo Reservoir,9109090,1916640,6050,36.806420000000003,-107.609369999999998
16262,1/8/2007 0:00:00,Navajo Reservoir,9109090,1916106,6050,36.806420000000003,-107.609369999999998
16263,1/9/2007 0:00:00,Navajo Reservoir,9109090,1915393,6050,36.806420000000003,-107.609369999999998
16264,1/10/2007 0:00:00,Navajo Reservoir,9109090,1914858,6050,36.806420000000003,-107.609369999999998
16265,1/11/2007 0:00:00,Navajo Reservoir,9109090,1914502,6050,36.806420000000003,-107.609369999999998
16266,1/12/2007 0:00:00,Navajo Reservoir,9109090,1914147,6050,36.806420000000003,-107.609369999999998
16267,1/13/2007 0:00:00,Navajo Reservoir,9109090,1913968,6050,36.806420000000003,-107.609369999999998
16268,1/14/2007 0:00:00,Navajo Reservoir,9109090,1913968,6050,36.806420000000003,-107.609369999999998
16269,1/15/2007 0:00:00,Navajo Reservoir,9109090,1913613,6050,36.806420000000003,-107.609369999999998
16270,1/16/2007 0:00:00,Navajo Reservoir,9109090,1913079,6050,36.806420000000003,-107.609369999999998
16271,1/17/2007 0:00:00,Navajo Reservoir,9109090,1912544,6050,36.806420000000003,-107.609369999999998
16272,1/18/2007 0:00:00,Navajo Reservoir,9109090,1911656,6050,36.806420000000003,-107.609369999999998
16273,1/19/2007 0:00:00,Navajo Reservoir,9109090,1911122,6050,36.806420000000003,-107.609369999999998
16274,1/20/2007 0:00:00,Navajo Reservoir,9109090,1910767,6050,36.806420000000003,-107.609369999999998
16275,1/21/2007 0:00:00,Navajo Reservoir,9109090,1910945,6050,36.806420000000003,-107.609369999999998
16276,1/22/2007 0:00:00,Navajo Reservoir,9109090,1911122,6050,36.806420000000003,-107.609369999999998
16277,1/23/2007 0:00:00,Navajo Reservoir,9109090,1911477,6050,36.806420000000003,-107.609369999999998
16278,1/24/2007 0:00:00,Navajo Reservoir,9109090,1911122,6050,36.806420000000003,-107.609369999999998
16279,1/25/2007 0:00:00,Navajo Reservoir,9109090,1910767,6050,36.806420000000003,-107.609369999999998
16280,1/26/2007 0:00:00,Navajo Reservoir,9109090,1910234,6050,36.806420000000003,-107.609369999999998
16281,1/27/2007 0:00:00,Navajo Reservoir,9109090,1909524,6050,36.806420000000003,-107.609369999999998
16282,1/28/2007 0:00:00,Navajo Reservoir,9109090,1909168,6050,36.806420000000003,-107.609369999999998
16283,1/29/2007 0:00:00,Navajo Reservoir,9109090,1908636,6050,36.806420000000003,-107.609369999999998
16284,1/30/2007 0:00:00,Navajo Reservoir,9109090,1908280,6050,36.806420000000003,-107.609369999999998
16285,1/31/2007 0:00:00,Navajo Reservoir,9109090,1907925,6050,36.806420000000003,-107.609369999999998
16286,2/1/2007 0:00:00,Navajo Reservoir,9109090,1907571,6050,36.806420000000003,-107.609369999999998
16287,2/2/2007 0:00:00,Navajo Reservoir,9109090,1906861,6050,36.806420000000003,-107.609369999999998
16288,2/3/2007 0:00:00,Navajo Reservoir,9109090,1906329,6050,36.806420000000003,-107.609369999999998
16289,2/4/2007 0:00:00,Navajo Reservoir,9109090,1905974,6050,36.806420000000003,-107.609369999999998
16290,2/5/2007 0:00:00,Navajo Reservoir,9109090,1905442,6050,36.806420000000003,-107.609369999999998
16291,2/6/2007 0:00:00,Navajo Reservoir,9109090,1904910,6050,36.806420000000003,-107.609369999999998
16292,2/7/2007 0:00:00,Navajo Reservoir,9109090,1904555,6050,36.806420000000003,-107.609369999999998
16293,2/8/2007 0:00:00,Navajo Reservoir,9109090,1904379,6050,36.806420000000003,-107.609369999999998
16294,2/9/2007 0:00:00,Navajo Reservoir,9109090,1904023,6050,36.806420000000003,-107.609369999999998
16295,2/10/2007 0:00:00,Navajo Reservoir,9109090,1904733,6050,36.806420000000003,-107.609369999999998
16296,2/11/2007 0:00:00,Navajo Reservoir,9109090,1905087,6050,36.806420000000003,-107.609369999999998
16297,2/12/2007 0:00:00,Navajo Reservoir,9109090,1906505,6050,36.806420000000003,-107.609369999999998
16298,2/13/2007 0:00:00,Navajo Reservoir,9109090,1908280,6050,36.806420000000003,-107.609369999999998
16299,2/14/2007 0:00:00,Navajo Reservoir,9109090,1909346,6050,36.806420000000003,-107.609369999999998
16300,2/15/2007 0:00:00,Navajo Reservoir,9109090,1909701,6050,36.806420000000003,-107.609369999999998
16301,2/16/2007 0:00:00,Navajo Reservoir,9109090,1909879,6050,36.806420000000003,-107.609369999999998
16302,2/17/2007 0:00:00,Navajo Reservoir,9109090,1909346,6050,36.806420000000003,-107.609369999999998
16303,2/18/2007 0:00:00,Navajo Reservoir,9109090,1909524,6050,36.806420000000003,-107.609369999999998
16304,2/19/2007 0:00:00,Navajo Reservoir,9109090,1909346,6050,36.806420000000003,-107.609369999999998
16305,2/20/2007 0:00:00,Navajo Reservoir,9109090,1909346,6050,36.806420000000003,-107.609369999999998
16306,2/21/2007 0:00:00,Navajo Reservoir,9109090,1909168,6050,36.806420000000003,-107.609369999999998
16307,2/22/2007 0:00:00,Navajo Reservoir,9109090,1909346,6050,36.806420000000003,-107.609369999999998
16308,2/23/2007 0:00:00,Navajo Reservoir,9109090,1909346,6050,36.806420000000003,-107.609369999999998
16309,2/24/2007 0:00:00,Navajo Reservoir,9109090,1908813,6050,36.806420000000003,-107.609369999999998
16310,2/25/2007 0:00:00,Navajo Reservoir,9109090,1908280,6050,36.806420000000003,-107.609369999999998
16311,2/26/2007 0:00:00,Navajo Reservoir,9109090,1908280,6050,36.806420000000003,-107.609369999999998
16312,2/27/2007 0:00:00,Navajo Reservoir,9109090,1908103,6050,36.806420000000003,-107.609369999999998
16313,2/28/2007 0:00:00,Navajo Reservoir,9109090,1907747,6050,36.806420000000003,-107.609369999999998
16314,3/1/2007 0:00:00,Navajo Reservoir,9109090,1907216,6050,36.806420000000003,-107.609369999999998
16315,3/2/2007 0:00:00,Navajo Reservoir,9109090,1907038,6050,36.806420000000003,-107.609369999999998
16316,3/3/2007 0:00:00,Navajo Reservoir,9109090,1906151,6050,36.806420000000003,-107.609369999999998
16317,3/4/2007 0:00:00,Navajo Reservoir,9109090,1905264,6050,36.806420000000003,-107.609369999999998
16318,3/5/2007 0:00:00,Navajo Reservoir,9109090,1904733,6050,36.806420000000003,-107.609369999999998
16319,3/6/2007 0:00:00,Navajo Reservoir,9109090,1904379,6050,36.806420000000003,-107.609369999999998
16320,3/7/2007 0:00:00,Navajo Reservoir,9109090,1904023,6050,36.806420000000003,-107.609369999999998
16321,3/8/2007 0:00:00,Navajo Reservoir,9109090,1904379,6050,36.806420000000003,-107.609369999999998
16322,3/9/2007 0:00:00,Navajo Reservoir,9109090,1905442,6050,36.806420000000003,-107.609369999999998
16323,3/10/2007 0:00:00,Navajo Reservoir,9109090,1905087,6050,36.806420000000003,-107.609369999999998
16324,3/11/2007 0:00:00,Navajo Reservoir,9109090,1905442,6050,36.806420000000003,-107.609369999999998
16325,3/12/2007 0:00:00,Navajo Reservoir,9109090,1906151,6050,36.806420000000003,-107.609369999999998
16326,3/13/2007 0:00:00,Navajo Reservoir,9109090,1907571,6050,36.806420000000003,-107.609369999999998
16327,3/14/2007 0:00:00,Navajo Reservoir,9109090,1910056,6050,36.806420000000003,-107.609369999999998
16328,3/15/2007 0:00:00,Navajo Reservoir,9109090,1913613,6050,36.806420000000003,-107.609369999999998
16329,3/16/2007 0:00:00,Navajo Reservoir,9109090,1917530,6050,36.806420000000003,-107.609369999999998
16330,3/17/2007 0:00:00,Navajo Reservoir,9109090,1922171,6050,36.806420000000003,-107.609369999999998
16331,3/18/2007 0:00:00,Navajo Reservoir,9109090,1926820,6050,36.806420000000003,-107.609369999999998
16332,3/19/2007 0:00:00,Navajo Reservoir,9109090,1931477,6050,36.806420000000003,-107.609369999999998
16333,3/20/2007 0:00:00,Navajo Reservoir,9109090,1935787,6050,36.806420000000003,-107.609369999999998
16334,3/21/2007 0:00:00,Navajo Reservoir,9109090,1938844,6050,36.806420000000003,-107.609369999999998
16335,3/22/2007 0:00:00,Navajo Reservoir,9109090,1942626,6050,36.806420000000003,-107.609369999999998
16336,3/23/2007 0:00:00,Navajo Reservoir,9109090,1948401,6050,36.806420000000003,-107.609369999999998
16337,3/24/2007 0:00:00,Navajo Reservoir,9109090,1954552,6050,36.806420000000003,-107.609369999999998
16338,3/25/2007 0:00:00,Navajo Reservoir,9109090,1959994,6050,36.806420000000003,-107.609369999999998
16339,3/26/2007 0:00:00,Navajo Reservoir,9109090,1964357,6050,36.806420000000003,-107.609369999999998
16340,3/27/2007 0:00:00,Navajo Reservoir,9109090,1967452,6050,36.806420000000003,-107.609369999999998
16341,3/28/2007 0:00:00,Navajo Reservoir,9109090,1970004,6050,36.806420000000003,-107.609369999999998
16342,3/29/2007 0:00:00,Navajo Reservoir,9109090,1972193,6050,36.806420000000003,-107.609369999999998
16343,3/30/2007 0:00:00,Navajo Reservoir,9109090,1973838,6050,36.806420000000003,-107.609369999999998
16344,3/31/2007 0:00:00,Navajo Reservoir,9109090,1975299,6050,36.806420000000003,-107.609369999999998
16345,4/1/2007 0:00:00,Navajo Reservoir,9109090,1976762,6050,36.806420000000003,-107.609369999999998
16346,4/2/2007 0:00:00,Navajo Reservoir,9109090,1978225,6050,36.806420000000003,-107.609369999999998
16347,4/3/2007 0:00:00,Navajo Reservoir,9109090,1978409,6050,36.806420000000003,-107.609369999999998
16348,4/4/2007 0:00:00,Navajo Reservoir,9109090,1978592,6050,36.806420000000003,-107.609369999999998
16349,4/5/2007 0:00:00,Navajo Reservoir,9109090,1978958,6050,36.806420000000003,-107.609369999999998
16350,4/6/2007 0:00:00,Navajo Reservoir,9109090,1979691,6050,36.806420000000003,-107.609369999999998
16351,4/7/2007 0:00:00,Navajo Reservoir,9109090,1980790,6050,36.806420000000003,-107.609369999999998
16352,4/8/2007 0:00:00,Navajo Reservoir,9109090,1982255,6050,36.806420000000003,-107.609369999999998
16353,4/9/2007 0:00:00,Navajo Reservoir,9109090,1983723,6050,36.806420000000003,-107.609369999999998
16354,4/10/2007 0:00:00,Navajo Reservoir,9109090,1985558,6050,36.806420000000003,-107.609369999999998
16355,4/11/2007 0:00:00,Navajo Reservoir,9109090,1986660,6050,36.806420000000003,-107.609369999999998
16356,4/12/2007 0:00:00,Navajo Reservoir,9109090,1987946,6050,36.806420000000003,-107.609369999999998
16357,4/13/2007 0:00:00,Navajo Reservoir,9109090,1989968,6050,36.806420000000003,-107.609369999999998
16358,4/14/2007 0:00:00,Navajo Reservoir,9109090,1991625,6050,36.806420000000003,-107.609369999999998
16359,4/15/2007 0:00:00,Navajo Reservoir,9109090,1993097,6050,36.806420000000003,-107.609369999999998
16360,4/16/2007 0:00:00,Navajo Reservoir,9109090,1994571,6050,36.806420000000003,-107.609369999999998
16361,4/17/2007 0:00:00,Navajo Reservoir,9109090,1995862,6050,36.806420000000003,-107.609369999999998
16362,4/18/2007 0:00:00,Navajo Reservoir,9109090,1996599,6050,36.806420000000003,-107.609369999999998
16363,4/19/2007 0:00:00,Navajo Reservoir,9109090,1996414,6050,36.806420000000003,-107.609369999999998
16364,4/20/2007 0:00:00,Navajo Reservoir,9109090,1996968,6050,36.806420000000003,-107.609369999999998
16365,4/21/2007 0:00:00,Navajo Reservoir,9109090,1998075,6050,36.806420000000003,-107.609369999999998
16366,4/22/2007 0:00:00,Navajo Reservoir,9109090,1998445,6050,36.806420000000003,-107.609369999999998
16367,4/23/2007 0:00:00,Navajo Reservoir,9109090,1999182,6050,36.806420000000003,-107.609369999999998
16368,4/24/2007 0:00:00,Navajo Reservoir,9109090,1999552,6050,36.806420000000003,-107.609369999999998
16369,4/25/2007 0:00:00,Navajo Reservoir,9109090,1999552,6050,36.806420000000003,-107.609369999999998
16370,4/26/2007 0:00:00,Navajo Reservoir,9109090,1999367,6050,36.806420000000003,-107.609369999999998
16371,4/27/2007 0:00:00,Navajo Reservoir,9109090,1998998,6050,36.806420000000003,-107.609369999999998
16372,4/28/2007 0:00:00,Navajo Reservoir,9109090,1998628,6050,36.806420000000003,-107.609369999999998
16373,4/29/2007 0:00:00,Navajo Reservoir,9109090,1998628,6050,36.806420000000003,-107.609369999999998
16374,4/30/2007 0:00:00,Navajo Reservoir,9109090,1999921,6050,36.806420000000003,-107.609369999999998
16375,5/1/2007 0:00:00,Navajo Reservoir,9109090,2000660,6050,36.806420000000003,-107.609369999999998
16376,5/2/2007 0:00:00,Navajo Reservoir,9109090,2000106,6050,36.806420000000003,-107.609369999999998
16377,5/3/2007 0:00:00,Navajo Reservoir,9109090,2002139,6050,36.806420000000003,-107.609369999999998
16378,5/4/2007 0:00:00,Navajo Reservoir,9109090,2001954,6050,36.806420000000003,-107.609369999999998
16379,5/5/2007 0:00:00,Navajo Reservoir,9109090,1997521,6050,36.806420000000003,-107.609369999999998
16380,5/6/2007 0:00:00,Navajo Reservoir,9109090,1992545,6050,36.806420000000003,-107.609369999999998
16381,5/7/2007 0:00:00,Navajo Reservoir,9109090,1987211,6050,36.806420000000003,-107.609369999999998
16382,5/8/2007 0:00:00,Navajo Reservoir,9109090,1981522,6050,36.806420000000003,-107.609369999999998
16383,5/9/2007 0:00:00,Navajo Reservoir,9109090,1974933,6050,36.806420000000003,-107.609369999999998
16384,5/10/2007 0:00:00,Navajo Reservoir,9109090,1967635,6050,36.806420000000003,-107.609369999999998
16385,5/11/2007 0:00:00,Navajo Reservoir,9109090,1959994,6050,36.806420000000003,-107.609369999999998
16386,5/12/2007 0:00:00,Navajo Reservoir,9109090,1952741,6050,36.806420000000003,-107.609369999999998
16387,5/13/2007 0:00:00,Navajo Reservoir,9109090,1946775,6050,36.806420000000003,-107.609369999999998
16388,5/14/2007 0:00:00,Navajo Reservoir,9109090,1940283,6050,36.806420000000003,-107.609369999999998
16389,5/15/2007 0:00:00,Navajo Reservoir,9109090,1936505,6050,36.806420000000003,-107.609369999999998
16390,5/16/2007 0:00:00,Navajo Reservoir,9109090,1932375,6050,36.806420000000003,-107.609369999999998
16391,5/17/2007 0:00:00,Navajo Reservoir,9109090,1926998,6050,36.806420000000003,-107.609369999999998
16392,5/18/2007 0:00:00,Navajo Reservoir,9109090,1923599,6050,36.806420000000003,-107.609369999999998
16393,5/19/2007 0:00:00,Navajo Reservoir,9109090,1922171,6050,36.806420000000003,-107.609369999999998
16394,5/20/2007 0:00:00,Navajo Reservoir,9109090,1920563,6050,36.806420000000003,-107.609369999999998
16395,5/21/2007 0:00:00,Navajo Reservoir,9109090,1920028,6050,36.806420000000003,-107.609369999999998
16396,5/22/2007 0:00:00,Navajo Reservoir,9109090,1919670,6050,36.806420000000003,-107.609369999999998
16397,5/23/2007 0:00:00,Navajo Reservoir,9109090,1922171,6050,36.806420000000003,-107.609369999999998
16398,5/24/2007 0:00:00,Navajo Reservoir,9109090,1926461,6050,36.806420000000003,-107.609369999999998
16399,5/25/2007 0:00:00,Navajo Reservoir,9109090,1931120,6050,36.806420000000003,-107.609369999999998
16400,5/26/2007 0:00:00,Navajo Reservoir,9109090,1937944,6050,36.806420000000003,-107.609369999999998
16401,5/27/2007 0:00:00,Navajo Reservoir,9109090,1938664,6050,36.806420000000003,-107.609369999999998
16402,5/28/2007 0:00:00,Navajo Reservoir,9109090,1941544,6050,36.806420000000003,-107.609369999999998
16403,5/29/2007 0:00:00,Navajo Reservoir,9109090,1943887,6050,36.806420000000003,-107.609369999999998
16404,5/30/2007 0:00:00,Navajo Reservoir,9109090,1945692,6050,36.806420000000003,-107.609369999999998
16405,5/31/2007 0:00:00,Navajo Reservoir,9109090,1947678,6050,36.806420000000003,-107.609369999999998
16406,6/1/2007 0:00:00,Navajo Reservoir,9109090,1949846,6050,36.806420000000003,-107.609369999999998
16407,6/2/2007 0:00:00,Navajo Reservoir,9109090,1953647,6050,36.806420000000003,-107.609369999999998
16408,6/3/2007 0:00:00,Navajo Reservoir,9109090,1959268,6050,36.806420000000003,-107.609369999999998
16409,6/4/2007 0:00:00,Navajo Reservoir,9109090,1964721,6050,36.806420000000003,-107.609369999999998
16410,6/5/2007 0:00:00,Navajo Reservoir,9109090,1970004,6050,36.806420000000003,-107.609369999999998
16411,6/6/2007 0:00:00,Navajo Reservoir,9109090,1974933,6050,36.806420000000003,-107.609369999999998
16412,6/7/2007 0:00:00,Navajo Reservoir,9109090,1979691,6050,36.806420000000003,-107.609369999999998
16413,6/8/2007 0:00:00,Navajo Reservoir,9109090,1980606,6050,36.806420000000003,-107.609369999999998
16414,6/9/2007 0:00:00,Navajo Reservoir,9109090,1982255,6050,36.806420000000003,-107.609369999999998
16415,6/10/2007 0:00:00,Navajo Reservoir,9109090,1983355,6050,36.806420000000003,-107.609369999999998
16416,6/11/2007 0:00:00,Navajo Reservoir,9109090,1984457,6050,36.806420000000003,-107.609369999999998
16417,6/12/2007 0:00:00,Navajo Reservoir,9109090,1985558,6050,36.806420000000003,-107.609369999999998
16418,6/13/2007 0:00:00,Navajo Reservoir,9109090,1988865,6050,36.806420000000003,-107.609369999999998
16419,6/14/2007 0:00:00,Navajo Reservoir,9109090,1993281,6050,36.806420000000003,-107.609369999999998
16420,6/15/2007 0:00:00,Navajo Reservoir,9109090,1995493,6050,36.806420000000003,-107.609369999999998
16421,6/16/2007 0:00:00,Navajo Reservoir,9109090,1998075,6050,36.806420000000003,-107.609369999999998
16422,6/17/2007 0:00:00,Navajo Reservoir,9109090,2001769,6050,36.806420000000003,-107.609369999999998
16423,6/18/2007 0:00:00,Navajo Reservoir,9109090,2004728,6050,36.806420000000003,-107.609369999999998
16424,6/19/2007 0:00:00,Navajo Reservoir,9109090,2007691,6050,36.806420000000003,-107.609369999999998
16425,6/20/2007 0:00:00,Navajo Reservoir,9109090,2008988,6050,36.806420000000003,-107.609369999999998
16426,6/21/2007 0:00:00,Navajo Reservoir,9109090,2009173,6050,36.806420000000003,-107.609369999999998
16427,6/22/2007 0:00:00,Navajo Reservoir,9109090,2009173,6050,36.806420000000003,-107.609369999999998
16428,6/23/2007 0:00:00,Navajo Reservoir,9109090,2008803,6050,36.806420000000003,-107.609369999999998
16429,6/24/2007 0:00:00,Navajo Reservoir,9109090,2007506,6050,36.806420000000003,-107.609369999999998
16430,6/25/2007 0:00:00,Navajo Reservoir,9109090,2006394,6050,36.806420000000003,-107.609369999999998
16431,6/26/2007 0:00:00,Navajo Reservoir,9109090,2005468,6050,36.806420000000003,-107.609369999999998
16432,6/27/2007 0:00:00,Navajo Reservoir,9109090,2003988,6050,36.806420000000003,-107.609369999999998
16433,6/28/2007 0:00:00,Navajo Reservoir,9109090,2002139,6050,36.806420000000003,-107.609369999999998
16434,6/29/2007 0:00:00,Navajo Reservoir,9109090,2000660,6050,36.806420000000003,-107.609369999999998
16435,6/30/2007 0:00:00,Navajo Reservoir,9109090,1999736,6050,36.806420000000003,-107.609369999999998
16436,7/1/2007 0:00:00,Navajo Reservoir,9109090,1998260,6050,36.806420000000003,-107.609369999999998
16437,7/2/2007 0:00:00,Navajo Reservoir,9109090,1996968,6050,36.806420000000003,-107.609369999999998
16438,7/3/2007 0:00:00,Navajo Reservoir,9109090,1995308,6050,36.806420000000003,-107.609369999999998
16439,7/4/2007 0:00:00,Navajo Reservoir,9109090,1993465,6050,36.806420000000003,-107.609369999999998
16440,7/5/2007 0:00:00,Navajo Reservoir,9109090,1991625,6050,36.806420000000003,-107.609369999999998
16441,7/6/2007 0:00:00,Navajo Reservoir,9109090,1989600,6050,36.806420000000003,-107.609369999999998
16442,7/7/2007 0:00:00,Navajo Reservoir,9109090,1987946,6050,36.806420000000003,-107.609369999999998
16443,7/8/2007 0:00:00,Navajo Reservoir,9109090,1985558,6050,36.806420000000003,-107.609369999999998
16444,7/9/2007 0:00:00,Navajo Reservoir,9109090,1984089,6050,36.806420000000003,-107.609369999999998
16445,7/10/2007 0:00:00,Navajo Reservoir,9109090,1981889,6050,36.806420000000003,-107.609369999999998
16446,7/11/2007 0:00:00,Navajo Reservoir,9109090,1979324,6050,36.806420000000003,-107.609369999999998
16447,7/12/2007 0:00:00,Navajo Reservoir,9109090,1976762,6050,36.806420000000003,-107.609369999999998
16448,7/13/2007 0:00:00,Navajo Reservoir,9109090,1974751,6050,36.806420000000003,-107.609369999999998
16449,7/14/2007 0:00:00,Navajo Reservoir,9109090,1972559,6050,36.806420000000003,-107.609369999999998
16450,7/15/2007 0:00:00,Navajo Reservoir,9109090,1970733,6050,36.806420000000003,-107.609369999999998
16451,7/16/2007 0:00:00,Navajo Reservoir,9109090,1968181,6050,36.806420000000003,-107.609369999999998
16452,7/17/2007 0:00:00,Navajo Reservoir,9109090,1966177,6050,36.806420000000003,-107.609369999999998
16453,7/18/2007 0:00:00,Navajo Reservoir,9109090,1964175,6050,36.806420000000003,-107.609369999999998
16454,7/19/2007 0:00:00,Navajo Reservoir,9109090,1961447,6050,36.806420000000003,-107.609369999999998
16455,7/20/2007 0:00:00,Navajo Reservoir,9109090,1959086,6050,36.806420000000003,-107.609369999999998
16456,7/21/2007 0:00:00,Navajo Reservoir,9109090,1957816,6050,36.806420000000003,-107.609369999999998
16457,7/22/2007 0:00:00,Navajo Reservoir,9109090,1955640,6050,36.806420000000003,-107.609369999999998
16458,7/23/2007 0:00:00,Navajo Reservoir,9109090,1954733,6050,36.806420000000003,-107.609369999999998
16459,7/24/2007 0:00:00,Navajo Reservoir,9109090,1953828,6050,36.806420000000003,-107.609369999999998
16460,7/25/2007 0:00:00,Navajo Reservoir,9109090,1952560,6050,36.806420000000003,-107.609369999999998
16461,7/26/2007 0:00:00,Navajo Reservoir,9109090,1950932,6050,36.806420000000003,-107.609369999999998
16462,7/27/2007 0:00:00,Navajo Reservoir,9109090,1949305,6050,36.806420000000003,-107.609369999999998
16463,7/28/2007 0:00:00,Navajo Reservoir,9109090,1947498,6050,36.806420000000003,-107.609369999999998
16464,7/29/2007 0:00:00,Navajo Reservoir,9109090,1946775,6050,36.806420000000003,-107.609369999999998
16465,7/30/2007 0:00:00,Navajo Reservoir,9109090,1946233,6050,36.806420000000003,-107.609369999999998
16466,7/31/2007 0:00:00,Navajo Reservoir,9109090,1945150,6050,36.806420000000003,-107.609369999999998
16467,8/1/2007 0:00:00,Navajo Reservoir,9109090,1945150,6050,36.806420000000003,-107.609369999999998
16468,8/2/2007 0:00:00,Navajo Reservoir,9109090,1944609,6050,36.806420000000003,-107.609369999999998
16469,8/3/2007 0:00:00,Navajo Reservoir,9109090,1943347,6050,36.806420000000003,-107.609369999999998
16470,8/4/2007 0:00:00,Navajo Reservoir,9109090,1949846,6050,36.806420000000003,-107.609369999999998
